Year,App.,Taxon,Class,Order,Family,Genus,Importer,Exporter,Origin,Importer reported quantity,Exporter reported quantity,Term,Unit,Purpose,Source
2023,II,Python regius,Reptilia,Serpentes,Pythonidae,Python,JP,CZ,AT,,1,live,,T,C
2023,II,Python regius,Reptilia,Serpentes,Pythonidae,Python,JP,CZ,BE,,60,live,,T,C
2023,II,Python regius,Reptilia,Serpentes,Pythonidae,Python,JP,CZ,BG,,11,live,,T,C
2023,II,Python regius,Reptilia,Serpentes,Pythonidae,Python,JP,CZ,DE,,312,live,,T,C
2023,II,Python regius,Reptilia,Serpentes,Pythonidae,Python,JP,CZ,DK,,8,live,,T,C
2023,II,Python regius,Reptilia,Serpentes,Pythonidae,Python,JP,CZ,HU,,22,live,,T,C
2023,II,Python regius,Reptilia,Serpentes,Pythonidae,Python,JP,CZ,NL,,5,live,,T,C
2023,II,Python regius,Reptilia,Serpentes,Pythonidae,Python,JP,CZ,SI,,17,live,,T,C
2023,II,Python regius,Reptilia,Serpentes,Pythonidae,Python,JP,CZ,,,59,live,,T,C
2023,II,Python regius,Reptilia,Serpentes,Pythonidae,Python,JP,DE,,,1054,live,Number of specimens,T,C
2023,II,Python regius,Reptilia,Serpentes,Pythonidae,Python,JP,GB,,,254,live,Number of specimens,T,C
2023,II,Python regius,Reptilia,Serpentes,Pythonidae,Python,JP,ID,,,54,live,Number of specimens,T,C
2023,II,Python regius,Reptilia,Serpentes,Pythonidae,Python,JP,NL,BE,,422,live,,T,C
2023,II,Python regius,Reptilia,Serpentes,Pythonidae,Python,JP,NL,DE,,380,live,,T,C
2023,II,Python regius,Reptilia,Serpentes,Pythonidae,Python,JP,NL,SE,,182,live,,T,C
2023,II,Python regius,Reptilia,Serpentes,Pythonidae,Python,JP,NL,,,2389,live,,T,C
2023,II,Python regius,Reptilia,Serpentes,Pythonidae,Python,JP,US,,,4462,live,Number of specimens,T,C
2023,II,Python regius,Reptilia,Serpentes,Pythonidae,Python,JP,ZA,,,230,live,Number of specimens,T,C
2023,II,Python regius,Reptilia,Serpentes,Pythonidae,Python,KP,ZA,,,43,live,Number of specimens,T,C
2023,II,Python regius,Reptilia,Serpentes,Pythonidae,Python,KR,CA,,20,20,live,Number of specimens,T,C
2023,II,Python regius,Reptilia,Serpentes,Pythonidae,Python,KR,DE,,34,32,live,Number of specimens,T,C
2023,II,Python regius,Reptilia,Serpentes,Pythonidae,Python,KR,US,,107,97,live,Number of specimens,T,C
2023,II,Python regius,Reptilia,Serpentes,Pythonidae,Python,KR,ZA,,43,,live,Number of specimens,T,C
2023,II,Python regius,Reptilia,Serpentes,Pythonidae,Python,KW,NL,,,140,live,,T,C
2023,II,Python regius,Reptilia,Serpentes,Pythonidae,Python,LT,BY,,,1,live,Number of specimens,P,C
2023,II,Python regius,Reptilia,Serpentes,Pythonidae,Python,LU,GB,,1,,live,Number of specimens,P,C
2023,II,Python regius,Reptilia,Serpentes,Pythonidae,Python,MY,US,,,85,live,Number of specimens,T,C
2023,II,Python regius,Reptilia,Serpentes,Pythonidae,Python,MY,ZA,,,50,live,Number of specimens,T,C
2023,II,Python regius,Reptilia,Serpentes,Pythonidae,Python,NL,GB,,,40,live,Number of specimens,T,C
2023,II,Python regius,Reptilia,Serpentes,Pythonidae,Python,NL,GB,,40,,live,,T,C
2023,II,Python regius,Reptilia,Serpentes,Pythonidae,Python,NL,US,,,34,live,Number of specimens,T,C
2023,II,Python regius,Reptilia,Serpentes,Pythonidae,Python,NL,US,,34,,live,,T,C
2023,II,Python regius,Reptilia,Serpentes,Pythonidae,Python,NO,CZ,,4,,live,Number of specimens,T,C
2023,II,Python regius,Reptilia,Serpentes,Pythonidae,Python,NO,NL,,20,,live,Number of specimens,T,C
2023,II,Python regius,Reptilia,Serpentes,Pythonidae,Python,NO,NL,,,12,live,,T,C
2023,II,Python regius,Reptilia,Serpentes,Pythonidae,Python,PA,US,,,85,live,Number of specimens,T,C
2023,II,Python regius,Reptilia,Serpentes,Pythonidae,Python,PA,US,,234,,live,,T,C
2023,II,Python regius,Reptilia,Serpentes,Pythonidae,Python,PH,US,,5,,live,Number of specimens,B,C
2023,II,Python regius,Reptilia,Serpentes,Pythonidae,Python,PL,BY,,1,1,live,Number of specimens,P,C
2023,II,Python regius,Reptilia,Serpentes,Pythonidae,Python,RU,BY,,,6,live,Number of specimens,Q,C
2023,II,Python regius,Reptilia,Serpentes,Pythonidae,Python,RU,DE,,,200,live,Number of specimens,T,C
2023,II,Python regius,Reptilia,Serpentes,Pythonidae,Python,SA,DE,,135,42,live,Number of specimens,T,C
2023,II,Python regius,Reptilia,Serpentes,Pythonidae,Python,SA,MY,,180,,live,Number of specimens,T,C
2023,II,Python regius,Reptilia,Serpentes,Pythonidae,Python,SA,NL,,40,,live,Number of specimens,T,C
2023,II,Python regius,Reptilia,Serpentes,Pythonidae,Python,SA,NL,,,30,live,,T,C
2023,II,Python regius,Reptilia,Serpentes,Pythonidae,Python,TH,DE,BG,23,,live,Number of specimens,T,C
2023,II,Python regius,Reptilia,Serpentes,Pythonidae,Python,TH,DE,,20,43,live,Number of specimens,T,C
2023,II,Python regius,Reptilia,Serpentes,Pythonidae,Python,TH,HK,US,8,8,live,Number of specimens,T,C
2023,II,Python regius,Reptilia,Serpentes,Pythonidae,Python,TH,KR,,25,,live,Number of specimens,P,C
2023,II,Python regius,Reptilia,Serpentes,Pythonidae,Python,TH,KR,,70,125,live,Number of specimens,T,C
2023,II,Python regius,Reptilia,Serpentes,Pythonidae,Python,TH,NL,,375,,live,Number of specimens,T,C
2023,II,Python regius,Reptilia,Serpentes,Pythonidae,Python,TH,NL,,,326,live,,T,C
2023,II,Python regius,Reptilia,Serpentes,Pythonidae,Python,TH,US,,40,,live,Number of specimens,P,C
2023,II,Python regius,Reptilia,Serpentes,Pythonidae,Python,TH,US,,589,582,live,Number of specimens,T,C
2023,II,Python regius,Reptilia,Serpentes,Pythonidae,Python,TW,CA,,,32,live,Number of specimens,T,C
2023,II,Python regius,Reptilia,Serpentes,Pythonidae,Python,TW,NL,,,70,live,,T,C
2023,II,Python regius,Reptilia,Serpentes,Pythonidae,Python,TW,US,,,608,live,Number of specimens,T,C
2023,II,Python regius,Reptilia,Serpentes,Pythonidae,Python,US,BE,,1,1,live,Number of specimens,P,C
2023,II,Python regius,Reptilia,Serpentes,Pythonidae,Python,US,CA,US,2,2,live,Number of specimens,P,C
2023,II,Python regius,Reptilia,Serpentes,Pythonidae,Python,US,CA,US,5,,live,Number of specimens,T,C
2023,II,Python regius,Reptilia,Serpentes,Pythonidae,Python,US,CA,,507,642,live,Number of specimens,T,C
2023,II,Python regius,Reptilia,Serpentes,Pythonidae,Python,US,CA,,,1,live,Number of specimens,Z,C
2023,II,Python regius,Reptilia,Serpentes,Pythonidae,Python,US,DE,,303,303,live,Number of specimens,T,C
2023,II,Python regius,Reptilia,Serpentes,Pythonidae,Python,US,DE,,,8,skin pieces,Number of specimens,P,C
2023,II,Python regius,Reptilia,Serpentes,Pythonidae,Python,US,GB,,2,2,live,Number of specimens,P,C
2023,II,Python regius,Reptilia,Serpentes,Pythonidae,Python,US,GB,,21,21,live,Number of specimens,T,C
2023,II,Python regius,Reptilia,Serpentes,Pythonidae,Python,US,GB,,,3,skin pieces,kg,S,C
2023,II,Python regius,Reptilia,Serpentes,Pythonidae,Python,US,JP,US,1,,live,Number of specimens,P,C
2023,II,Python regius,Reptilia,Serpentes,Pythonidae,Python,US,KR,,1,1,live,Number of specimens,T,C
2023,II,Python regius,Reptilia,Serpentes,Pythonidae,Python,US,NL,BE,350,,live,Number of specimens,T,C
2023,II,Python regius,Reptilia,Serpentes,Pythonidae,Python,US,NL,BE,,350,live,,T,C
2023,II,Python regius,Reptilia,Serpentes,Pythonidae,Python,US,NL,,139,,live,Number of specimens,T,C
2023,II,Python regius,Reptilia,Serpentes,Pythonidae,Python,US,NL,,,139,live,,T,C
2023,II,Python regius,Reptilia,Serpentes,Pythonidae,Python,US,ZA,,12,150,live,Number of specimens,T,C
2023,II,Python regius,Reptilia,Serpentes,Pythonidae,Python,ZA,GB,,20,,live,Number of specimens,T,C
2023,II,Python regius,Reptilia,Serpentes,Pythonidae,Python,ZA,US,,15,,live,Number of specimens,B,C
2023,II,Python regius,Reptilia,Serpentes,Pythonidae,Python,ZA,US,,31,44,live,Number of specimens,T,C
2023,II,Python sebae,Reptilia,Serpentes,Pythonidae,Python,NL,TZ,,,1,live,Number of specimens,Q,C
2023,II,Python sebae,Reptilia,Serpentes,Pythonidae,Python,SA,DE,,5,,live,Number of specimens,T,C
2023,II,Python sebae,Reptilia,Serpentes,Pythonidae,Python,SA,MY,,25,,live,Number of specimens,T,C
2023,II,Pteroglossus aracari,Aves,Piciformes,Ramphastidae,Pteroglossus,AE,PT,ES,2,2,live,Number of specimens,T,C
2023,II,Pteroglossus aracari,Aves,Piciformes,Ramphastidae,Pteroglossus,HK,BE,AT,1,,live,Number of specimens,T,C
2023,II,Pteroglossus aracari,Aves,Piciformes,Ramphastidae,Pteroglossus,HK,BE,NL,,1,live,Number of specimens,T,C
2023,II,Pteroglossus aracari,Aves,Piciformes,Ramphastidae,Pteroglossus,PT,AR,,14,14,live,Number of specimens,T,C
2023,II,Pteroglossus viridis,Aves,Piciformes,Ramphastidae,Pteroglossus,AE,PT,ES,2,2,live,Number of specimens,T,C
2023,II,Pteroglossus viridis,Aves,Piciformes,Ramphastidae,Pteroglossus,CN,NL,DE,1,,bodies,Number of specimens,T,C
2023,II,Pteroglossus viridis,Aves,Piciformes,Ramphastidae,Pteroglossus,CN,NL,DE,,1,bodies,,T,C
2023,II,Pteroglossus viridis,Aves,Piciformes,Ramphastidae,Pteroglossus,SG,LK,,2,2,live,Number of specimens,T,C
2023,II,Ramphastos sulfuratus,Aves,Piciformes,Ramphastidae,Ramphastos,CA,ZA,,,1,trophies,Number of specimens,T,C
2023,II,Ramphastos sulfuratus,Aves,Piciformes,Ramphastidae,Ramphastos,CZ,TH,ZA,,4,live,Number of specimens,T,C
2023,II,Ramphastos sulfuratus,Aves,Piciformes,Ramphastidae,Ramphastos,IN,MX,,,30,live,Number of specimens,Z,C
2023,II,Ramphastos sulfuratus,Aves,Piciformes,Ramphastidae,Ramphastos,LK,TH,,24,,live,Number of specimens,B,C
2023,II,Ramphastos sulfuratus,Aves,Piciformes,Ramphastidae,Ramphastos,NZ,ZA,,1,,bodies,Number of specimens,T,C
2023,II,Ramphastos sulfuratus,Aves,Piciformes,Ramphastidae,Ramphastos,TH,VE,,14,,live,Number of specimens,B,C
2023,II,Ramphastos toco,Aves,Piciformes,Ramphastidae,Ramphastos,AE,OM,GY,2,,live,Number of specimens,T,C
2023,II,Ramphastos toco,Aves,Piciformes,Ramphastidae,Ramphastos,AE,PT,AR,3,3,live,Number of specimens,T,C
2023,II,Ramphastos toco,Aves,Piciformes,Ramphastidae,Ramphastos,AE,PT,ES,2,,live,Number of specimens,Z,C
2023,II,Ramphastos toco,Aves,Piciformes,Ramphastidae,Ramphastos,AE,PT,,1,1,live,Number of specimens,T,C
2023,II,Ramphastos toco,Aves,Piciformes,Ramphastidae,Ramphastos,CA,ZA,,,1,trophies,Number of specimens,T,C
2023,II,Ramphastos toco,Aves,Piciformes,Ramphastidae,Ramphastos,CZ,AR,,,12,live,Number of specimens,T,C
2023,II,Ramphastos toco,Aves,Piciformes,Ramphastidae,Ramphastos,CZ,AR,,12,,live,,T,C
2023,II,Ramphastos toco,Aves,Piciformes,Ramphastidae,Ramphastos,DE,ZA,,,1,trophies,Number of specimens,T,C
2023,II,Ramphastos toco,Aves,Piciformes,Ramphastidae,Ramphastos,LK,TH,,16,,live,Number of specimens,B,C
2023,II,Ramphastos toco,Aves,Piciformes,Ramphastidae,Ramphastos,NZ,ZA,,1,,bodies,Number of specimens,P,C
2023,II,Ramphastos toco,Aves,Piciformes,Ramphastidae,Ramphastos,NZ,ZA,,4,,bodies,Number of specimens,T,C
2023,II,Ramphastos toco,Aves,Piciformes,Ramphastidae,Ramphastos,NZ,ZA,,,1,trophies,Number of specimens,P,C
2023,II,Ramphastos toco,Aves,Piciformes,Ramphastidae,Ramphastos,PH,CZ,AR,4,,live,Number of specimens,B,C
2023,II,Ramphastos toco,Aves,Piciformes,Ramphastidae,Ramphastos,PH,CZ,AR,,4,live,,T,C
2023,II,Ramphastos toco,Aves,Piciformes,Ramphastidae,Ramphastos,PT,AR,,79,79,live,Number of specimens,T,C
2023,II,Ramphastos toco,Aves,Piciformes,Ramphastidae,Ramphastos,SA,GY,,4,,live,Number of specimens,T,C
2023,II,Ramphastos tucanus,Aves,Piciformes,Ramphastidae,Ramphastos,AE,SR,,5,,live,Number of specimens,T,C
2023,II,Ramphastos tucanus,Aves,Piciformes,Ramphastidae,Ramphastos,DE,ZA,,1,,bodies,Number of specimens,T,C
2023,II,Ramphastos tucanus,Aves,Piciformes,Ramphastidae,Ramphastos,DE,ZA,,,1,trophies,Number of specimens,T,C
2023,II,Ramphastos tucanus,Aves,Piciformes,Ramphastidae,Ramphastos,NZ,ZA,,1,,bodies,Number of specimens,T,C
2023,II,Ramphastos vitellinus,Aves,Piciformes,Ramphastidae,Ramphastos,CA,ZA,,,1,trophies,Number of specimens,T,C
2023,II,Ramphastos vitellinus,Aves,Piciformes,Ramphastidae,Ramphastos,CZ,AR,,,12,live,Number of specimens,T,C
2023,II,Ramphastos vitellinus,Aves,Piciformes,Ramphastidae,Ramphastos,CZ,AR,,12,,live,,T,C
2023,II,Ramphastos vitellinus,Aves,Piciformes,Ramphastidae,Ramphastos,NZ,ZA,,1,,bodies,Number of specimens,T,C
2023,II,Ramphastos vitellinus,Aves,Piciformes,Ramphastidae,Ramphastos,PT,AR,,17,17,live,Number of specimens,T,C
2023,II,Ramphastos vitellinus,Aves,Piciformes,Ramphastidae,Ramphastos,SG,PT,ES,,1,live,Number of specimens,T,C
2023,II,Rhea americana,Aves,Rheiformes,Rheidae,Rhea,BY,RU,,,4,live,,Z,C
2023,II,Rhea americana,Aves,Rheiformes,Rheidae,Rhea,CH,FR,,,3,live,Number of specimens,Z,C
2023,II,Rhea americana,Aves,Rheiformes,Rheidae,Rhea,CN,IT,,1,1,bodies,Number of specimens,T,C
2023,II,Rhea americana,Aves,Rheiformes,Rheidae,Rhea,GB,US,,,4,bones,Number of specimens,S,C
2023,II,Rhea americana,Aves,Rheiformes,Rheidae,Rhea,GH,BE,NL,,30,live,Number of specimens,T,C
2023,II,Rhea americana,Aves,Rheiformes,Rheidae,Rhea,ID,BE,NL,,15,live,Number of specimens,T,C
2023,II,Rhea americana,Aves,Rheiformes,Rheidae,Rhea,ID,NL,,,35,live,,T,C
2023,II,Rhea americana,Aves,Rheiformes,Rheidae,Rhea,JP,CZ,,,1,skeletons,,T,C
2023,II,Rhea americana,Aves,Rheiformes,Rheidae,Rhea,UA,SK,,,1,live,,T,C
2023,II,Rhea americana,Aves,Rheiformes,Rheidae,Rhea,US,GB,US,4,,bones,Number of specimens,S,C
2023,II,Rhea americana,Aves,Rheiformes,Rheidae,Rhea,VE,NL,,,20,live,,T,C
2023,II,Sagittarius serpentarius,Aves,Falconiformes,Sagittariidae,Sagittarius,BD,ZA,,3,,live,Number of specimens,T,C
2023,II,Sagittarius serpentarius,Aves,Falconiformes,Sagittariidae,Sagittarius,CH,FR,,,1,bodies,Number of specimens,T,C
2023,II,Sagittarius serpentarius,Aves,Falconiformes,Sagittariidae,Sagittarius,CN,NL,,1,,bodies,Number of specimens,T,C
2023,II,Sagittarius serpentarius,Aves,Falconiformes,Sagittariidae,Sagittarius,US,IT,NL,1,,bodies,Number of specimens,T,C
2023,II,Laotriton laoensis,Amphibia,Caudata,Salamandridae,Laotriton,JP,KR,LA,,4,live,Number of specimens,T,C
2023,II,Tylototriton shanjing,Amphibia,Caudata,Salamandridae,Tylototriton,KR,DE,,50,50,live,Number of specimens,T,C
2023,II,Tylototriton shanjing,Amphibia,Caudata,Salamandridae,Tylototriton,MY,DE,,,13,live,Number of specimens,T,C
2023,II,Tylototriton shanorum,Amphibia,Caudata,Salamandridae,Tylototriton,IS,DE,,,12,live,Number of specimens,T,C
2023,II,Tylototriton shanorum,Amphibia,Caudata,Salamandridae,Tylototriton,JP,DE,,,100,live,Number of specimens,T,C
2023,II,Tylototriton shanorum,Amphibia,Caudata,Salamandridae,Tylototriton,KR,DE,,100,100,live,Number of specimens,T,C
2023,II,Tylototriton verrucosus,Amphibia,Caudata,Salamandridae,Tylototriton,ID,DE,,40,20,live,Number of specimens,T,C
2023,II,Tylototriton verrucosus,Amphibia,Caudata,Salamandridae,Tylototriton,JP,CZ,,,5,live,,T,C
2023,II,Tylototriton verrucosus,Amphibia,Caudata,Salamandridae,Tylototriton,KR,CZ,,50,,live,Number of specimens,T,C
2023,II,Tylototriton verrucosus,Amphibia,Caudata,Salamandridae,Tylototriton,KR,CZ,,,10,live,,T,C
2023,II,Corucia zebrata,Reptilia,Sauria,Scincidae,Corucia,JP,CZ,,,3,live,,T,C
2023,II,Corucia zebrata,Reptilia,Sauria,Scincidae,Corucia,JP,ID,,,5,live,Number of specimens,T,C
2023,II,Corucia zebrata,Reptilia,Sauria,Scincidae,Corucia,JP,US,,,2,live,Number of specimens,T,C
2023,II,Corucia zebrata,Reptilia,Sauria,Scincidae,Corucia,US,DE,,2,2,live,Number of specimens,T,C
2023,II,Ratufa affinis,Mammalia,Rodentia,Sciuridae,Ratufa,AE,ID,,,3,live,Number of specimens,T,C
2023,II,Ratufa macroura,Mammalia,Rodentia,Sciuridae,Ratufa,IN,LK,,,6,live,Number of specimens,Z,C
2023,II,Ratufa macroura,Mammalia,Rodentia,Sciuridae,Ratufa,NL,LK,,,4,live,Number of specimens,Z,C
2023,II,Ratufa macroura,Mammalia,Rodentia,Sciuridae,Ratufa,NL,LK,,4,,live,,Z,C
2023,II,Pandinus imperator,Arachnida,Scorpiones,Scorpionidae,Pandinus,CH,DE,,,8,live,Number of specimens,T,C
2023,II,Pandinus imperator,Arachnida,Scorpiones,Scorpionidae,Pandinus,JP,DE,,,150,live,Number of specimens,T,C
2023,II,Pandinus imperator,Arachnida,Scorpiones,Scorpionidae,Pandinus,SA,MY,,240,,live,Number of specimens,T,C
2023,II,Pandinus imperator,Arachnida,Scorpiones,Scorpionidae,Pandinus,US,DE,,35,35,live,Number of specimens,T,C
2023,II,Spheniscus demersus,Aves,Sphenisciformes,Spheniscidae,Spheniscus,AE,ZA,,6,23,live,Number of specimens,Z,C
2023,II,Spheniscus demersus,Aves,Sphenisciformes,Spheniscidae,Spheniscus,EG,SA,,,1,live,Number of specimens,Q,C
2023,II,Spheniscus demersus,Aves,Sphenisciformes,Spheniscidae,Spheniscus,US,CA,,,7,specimens,Number of specimens,S,C
2023,II,Aegolius funereus,Aves,Strigiformes,Strigidae,Aegolius,CN,DK,,1,,bodies,Number of specimens,E,C
2023,II,Aegolius funereus,Aves,Strigiformes,Strigidae,Aegolius,JP,BE,DE,,14,live,Number of specimens,T,C
2023,II,Asio otus,Aves,Strigiformes,Strigidae,Asio,FR,CH,,3,,live,Number of specimens,Z,C
2023,II,Asio otus,Aves,Strigiformes,Strigidae,Asio,JP,BE,,,4,live,Number of specimens,T,C
2023,II,Asio otus,Aves,Strigiformes,Strigidae,Asio,KR,BE,,,1,live,Number of specimens,T,C
2023,II,Asio otus,Aves,Strigiformes,Strigidae,Asio,KR,BE,,1,,live,Number of specimens,Z,C
2023,II,Asio otus,Aves,Strigiformes,Strigidae,Asio,KW,BE,,,2,live,Number of specimens,T,C
2023,II,Athene brama,Aves,Strigiformes,Strigidae,Athene,JP,BE,DE,,6,live,Number of specimens,T,C
2023,II,Athene brama,Aves,Strigiformes,Strigidae,Athene,JP,BE,,,4,live,Number of specimens,T,C
2023,II,Athene cunicularia,Aves,Strigiformes,Strigidae,Athene,CH,DE,,,2,live,Number of specimens,T,C
2023,II,Athene cunicularia,Aves,Strigiformes,Strigidae,Athene,CN,NL,,1,,bodies,Number of specimens,T,C
2023,II,Athene cunicularia,Aves,Strigiformes,Strigidae,Athene,JP,BE,,,3,live,Number of specimens,T,C
2023,II,Athene cunicularia,Aves,Strigiformes,Strigidae,Athene,JP,ES,,,2,live,Number of specimens,T,C
2023,II,Athene cunicularia,Aves,Strigiformes,Strigidae,Athene,KR,BE,DE,,1,live,Number of specimens,T,C
2023,II,Athene cunicularia,Aves,Strigiformes,Strigidae,Athene,KR,BE,DE,1,,live,Number of specimens,Z,C
2023,II,Athene cunicularia,Aves,Strigiformes,Strigidae,Athene,KR,BE,,,1,live,Number of specimens,T,C
2023,II,Athene cunicularia,Aves,Strigiformes,Strigidae,Athene,KR,BE,,1,,live,Number of specimens,Z,C
2023,II,Athene noctua,Aves,Strigiformes,Strigidae,Athene,AE,GB,,1,,live,Number of specimens,P,C
2023,II,Athene noctua,Aves,Strigiformes,Strigidae,Athene,AE,GB,,1,,live,Number of specimens,T,C
2023,II,Athene noctua,Aves,Strigiformes,Strigidae,Athene,CN,NL,BE,1,,bodies,Number of specimens,T,C
2023,II,Athene noctua,Aves,Strigiformes,Strigidae,Athene,CN,NL,BE,,1,bodies,,T,C
2023,II,Athene noctua,Aves,Strigiformes,Strigidae,Athene,DE,CH,,8,,live,Number of specimens,N,C
2023,II,Athene noctua,Aves,Strigiformes,Strigidae,Athene,JP,BE,NL,,25,live,Number of specimens,T,C
2023,II,Athene noctua,Aves,Strigiformes,Strigidae,Athene,JP,BE,,,27,live,Number of specimens,T,C
2023,II,Athene noctua,Aves,Strigiformes,Strigidae,Athene,KR,BE,NL,,1,live,Number of specimens,T,C
2023,II,Athene noctua,Aves,Strigiformes,Strigidae,Athene,KR,BE,NL,1,,live,Number of specimens,Z,C
2023,II,Athene noctua,Aves,Strigiformes,Strigidae,Athene,KR,BE,,,2,live,Number of specimens,T,C
2023,II,Athene noctua,Aves,Strigiformes,Strigidae,Athene,KR,BE,,2,,live,Number of specimens,Z,C
2023,II,Athene noctua,Aves,Strigiformes,Strigidae,Athene,KR,ES,ES,,4,live,Number of specimens,T,C
2023,II,Athene noctua,Aves,Strigiformes,Strigidae,Athene,KR,ES,,4,,live,Number of specimens,Z,C
2023,II,Bubo africanus,Aves,Strigiformes,Strigidae,Bubo,CN,NL,,2,,bodies,Number of specimens,T,C
2023,II,Bubo africanus,Aves,Strigiformes,Strigidae,Bubo,CN,NL,,,1,bodies,,T,C
2023,II,Bubo africanus,Aves,Strigiformes,Strigidae,Bubo,JP,BE,NL,,2,live,Number of specimens,T,C
2023,II,Bubo africanus,Aves,Strigiformes,Strigidae,Bubo,JP,BE,,,9,live,Number of specimens,T,C
2023,II,Bubo africanus,Aves,Strigiformes,Strigidae,Bubo,KR,BE,NL,,1,live,Number of specimens,T,C
